contig,bplen,gc_content,coding_density,checkv_quality,checkv_completeness,checkv_contamination,description,taxonomy
KR632623.1,3303,32.06,99.36,Low-quality,18.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632624.1,2726,33.02,98.83,Low-quality,15.34,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632625.1,2591,29.91,98.53,Low-quality,14.32,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632621.1,2359,35.18,98.94,Low-quality,12.97,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632626.1,1650,32.0,89.64,Low-quality,9.47,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632622.1,1356,36.65,87.83,Low-quality,7.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632628.1,1076,32.62,89.5,Low-quality,6.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632627.1,1059,35.32,94.05,Low-quality,6.21,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KR632620.1,1062,34.46,83.9,Low-quality,6.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ916376.1,7364,43.63,89.22,High-quality,99.92,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
MZ822078.1,10702,46.83,0.78,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
AB975650.1,3252,31.8,100.0,Low-quality,18.04,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB975700.1,2520,32.66,100.0,Low-quality,14.05,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB975750.1,2457,30.0,100.0,Low-quality,13.56,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB975540.1,2313,31.17,99.87,Low-quality,12.73,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB975800.1,1437,26.58,99.79,Low-quality,8.39,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB975600.1,1235,37.0,93.28,Low-quality,7.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579803.1,3269,31.23,99.85,Low-quality,18.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579804.1,2689,31.5,99.52,Low-quality,15.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579805.1,2530,29.09,99.13,Low-quality,13.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579806.1,2333,31.63,99.66,Low-quality,12.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579798.1,1519,29.56,95.98,Low-quality,8.9,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579807.1,1320,36.89,90.45,Low-quality,7.64,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579800.1,1015,30.94,93.1,Low-quality,5.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579799.1,1003,32.9,96.31,Low-quality,5.89,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC579808.1,1023,32.84,87.1,Low-quality,6.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181876.1,3302,32.47,98.85,Low-quality,18.32,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181877.1,2684,33.01,98.81,Low-quality,15.09,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181878.1,2591,30.64,98.53,Low-quality,14.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181879.1,2359,35.18,98.94,Low-quality,12.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181882.1,1566,27.78,95.02,Low-quality,9.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181880.1,1356,38.2,87.83,Low-quality,7.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181884.1,1066,31.61,90.34,Low-quality,6.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181883.1,1059,35.79,94.05,Low-quality,6.2,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181881.1,1062,32.2,83.9,Low-quality,6.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ473489.1,7223,40.69,90.79,High-quality,99.01,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
KU343148.1,12139,37.67,98.04,Medium-quality,64.72,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Nairoviridae
KU343149.1,5130,43.26,4.91,Low-quality,27.53,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Nairoviridae
KU343150.1,1960,45.87,76.22,Low-quality,10.52,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Nairoviridae
OL569497.1,8364,45.36,1.47,High-quality,98.63,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae
AY502931.1,29729,40.79,4.26,High-quality,99.74,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Coronaviridae
KF234256.1,6680,32.2,99.34,Medium-quality,53.93,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
KF234257.1,4131,33.16,100.0,Low-quality,34.04,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
JQ599283.2,16274,33.82,4.39,High-quality,98.05,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
KT988287.1,3267,31.34,99.91,Low-quality,18.13,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KT988288.1,2685,31.84,99.89,Low-quality,15.13,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KT988289.1,2508,28.83,99.88,Low-quality,13.86,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KT988285.1,2328,31.53,99.87,Low-quality,12.82,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KT988290.1,1461,29.16,99.79,Low-quality,8.58,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KT988286.1,1194,35.93,99.75,Low-quality,6.91,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MN532616.1,3729,50.47,58.57,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota;Miaviricetes;Ourlivirales;Botourmiaviridae
JN651797.1,3268,30.75,99.88,Low-quality,18.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651798.1,2697,31.74,99.44,Low-quality,15.2,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651799.1,2529,25.15,27.4,Not-determined,unknown,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651800.1,2324,31.37,99.66,Low-quality,12.79,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651792.1,1075,18.7,13.12,Not-determined,unknown,0.0,unknown,unknown
JN651801.1,1284,36.06,92.99,Low-quality,7.43,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651794.1,1013,31.19,93.29,Low-quality,5.94,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651793.1,1019,31.8,95.68,Low-quality,5.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN651802.1,1022,32.19,87.48,Low-quality,6.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
OM451110.1,6999,49.44,35.23,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
JQ864086.1,10287,43.65,5.77,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
KX883254.1,4118,43.83,16.25,Medium-quality,65.55,0.0,"Wenling tombus-like virus 2 strain WLJQ104302 hypothetical protein 1, hypothetical protein 2, hypothetical protein 3, and hypothetical protein 4 genes, complete cds",Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Tolucaviricetes;Tolivirales;Tombusviridae
LC215896.2,7200,50.26,2.42,High-quality,94.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
MN605436.1,2459,62.38,8.05,Medium-quality,57.43,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota;Amabiliviricetes;Wolframvirales;Narnaviridae
KP792672.1,6793,32.77,99.19,Medium-quality,54.87,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
KP792671.1,4324,35.15,97.69,Low-quality,36.07,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
DQ835763.1,9450,55.07,95.75,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae
HM773799.1,3268,30.88,99.88,Low-quality,18.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773800.1,2715,31.79,99.01,Low-quality,15.3,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773801.1,2516,29.09,99.56,Low-quality,13.91,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773802.1,2335,31.56,99.57,Low-quality,12.85,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773803.1,1513,29.61,96.36,Low-quality,8.86,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773804.1,1317,35.38,90.43,Low-quality,7.62,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HM773806.1,1014,31.76,96.15,Low-quality,5.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LT898410.1,28029,41.76,4.72,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Coronaviridae
KT276255.1,8975,41.81,6.89,High-quality,99.45,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
BK062297.1,3390,48.38,57.79,High-quality,99.26,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae
MT345016.1,2398,56.26,96.83,Low-quality,29.76,0.0,unknown,Viruses;Riboviria;Polymycoviridae
MT345017.1,2236,57.78,93.38,Not-determined,unknown,0.0,unknown,unknown
MT345018.1,2018,58.18,93.81,Not-determined,unknown,0.0,unknown,unknown
MT345019.1,1368,58.55,46.93,Not-determined,unknown,0.0,unknown,unknown
MT345020.1,1132,62.19,71.29,Not-determined,unknown,0.0,unknown,unknown
MT345021.1,1062,54.43,79.94,Not-determined,unknown,0.0,unknown,unknown
MT345022.1,1059,54.39,74.5,Not-determined,unknown,0.0,unknown,unknown
MT345023.1,1039,53.03,50.53,Not-determined,unknown,0.0,unknown,unknown
X52154.1,9811,43.19,6.27,Complete,100.0,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
MF161716.1,1440,30.07,99.79,Low-quality,8.46,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MF161573.1,1155,35.67,100.0,Low-quality,6.69,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
BK014101.1,3765,52.75,43.27,High-quality,94.83,0.0,TPA_asm: SsRNA phage SRR5466725_19 genomic sequence,Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
OK067319.1,29122,40.05,1.49,High-quality,98.93,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Coronaviridae
KJ753501.1,3269,30.8,99.85,Low-quality,18.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753502.1,2695,32.06,99.52,Low-quality,15.19,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753503.1,2530,28.93,99.13,Low-quality,13.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753504.1,2333,31.5,99.66,Low-quality,12.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753496.1,1519,30.68,95.98,Low-quality,8.9,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753505.1,1320,35.68,90.45,Low-quality,7.64,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753498.1,1015,31.53,93.1,Low-quality,5.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753497.1,1003,33.3,96.31,Low-quality,5.89,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ753506.1,1023,32.06,87.39,Low-quality,6.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027857.1,3268,31.12,99.88,Low-quality,18.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027863.1,2703,32.04,99.45,Low-quality,15.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027867.1,2530,29.01,99.13,Low-quality,13.99,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027865.1,2333,31.55,99.66,Low-quality,12.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027866.1,1482,29.15,98.38,Low-quality,8.69,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027862.1,1320,35.98,90.45,Low-quality,7.64,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027861.1,1015,31.13,93.1,Low-quality,5.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX027858.1,1019,31.8,95.68,Low-quality,5.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MZ209621.1,4535,54.27,10.19,Medium-quality,72.18,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Tolucaviricetes;Tolivirales;Tombusviridae
KC215508.1,3262,34.58,99.88,Low-quality,18.1,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215509.1,2661,35.55,65.5,Low-quality,14.85,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215510.1,2578,31.34,98.8,Low-quality,14.24,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215511.1,2043,42.44,99.85,Low-quality,11.24,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215503.1,1477,31.82,98.1,Low-quality,8.59,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215512.1,1325,37.96,91.25,Low-quality,7.66,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KC215513.1,1033,34.95,86.25,Low-quality,6.05,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MN749147.1,7144,37.43,90.58,High-quality,99.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae
KJ473815.1,29161,40.86,4.34,High-quality,97.8,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Coronaviridae
MW721937.1,11728,52.58,55.58,High-quality,97.34,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae
KX884346.1,9142,43.55,29.37,High-quality,100.0,0.0,unknown,Viruses;Riboviria
JN400626.1,7509,49.23,10.71,High-quality,99.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
AB749803.1,3213,32.4,99.91,Low-quality,17.83,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB751547.1,2541,32.55,99.88,Low-quality,14.3,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB751573.1,2519,30.73,99.44,Low-quality,13.92,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB749208.1,2243,35.0,99.91,Low-quality,12.34,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB753096.1,1438,27.68,98.26,Low-quality,8.39,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB749357.1,1249,37.23,92.47,Low-quality,7.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ288865.1,9345,45.3,29.12,High-quality,100.0,0.0,"Homalodisca coagulata virus-1, complete genome",Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
HQ266581.1,3892,55.73,98.97,Low-quality,20.21,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266582.1,2793,57.75,98.17,Low-quality,14.75,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266583.1,1935,55.97,97.52,Low-quality,10.05,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266584.1,1734,56.23,5.02,Low-quality,9.63,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266585.1,1730,56.94,96.94,Low-quality,9.64,0.0,unknown,unknown
HQ266586.1,1668,56.77,97.84,Low-quality,8.78,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266587.1,1196,55.52,92.31,Low-quality,6.64,0.0,unknown,unknown
HQ266588.1,1184,56.76,91.98,Low-quality,6.58,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
HQ266589.1,1034,55.13,90.52,Not-determined,unknown,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406747.1,3302,31.37,98.85,Low-quality,18.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406748.1,2717,31.76,98.82,Low-quality,15.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406749.1,2591,29.41,98.53,Low-quality,14.32,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406750.2,2359,31.62,98.94,Low-quality,12.99,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406751.1,1567,29.87,94.96,Low-quality,9.18,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406752.1,1356,37.02,87.83,Low-quality,7.85,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406753.1,1074,31.56,89.66,Low-quality,6.3,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406754.1,1059,33.24,94.05,Low-quality,6.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JX406755.1,1062,32.77,83.9,Low-quality,6.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ482392.1,1569,32.31,98.85,Low-quality,13.55,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ482419.1,1806,33.11,100.0,Low-quality,10.21,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ482446.1,1077,29.16,100.0,Low-quality,9.68,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ482254.1,1533,33.01,96.48,Low-quality,9.02,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
