contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
JX304792.1	7549	No	NA	1	1	0	Medium-quality	Genome-fragment	65.6	AAI-based (high-confidence)	0.0	1.0	
JQ670669.1	4010	No	NA	1	1	0	Low-quality	Genome-fragment	34.84	AAI-based (high-confidence)	0.0	1.0	
AB649296.1	7960	No	NA	1	1	0	Medium-quality	Genome-fragment	56.08	AAI-based (high-confidence)	0.0	1.0	
AB649297.1	6344	No	NA	2	1	0	Low-quality	Genome-fragment	44.32	AAI-based (high-confidence)	0.0	1.01	
AB518485.1	7727	No	NA	3	1	0	Medium-quality	Genome-fragment	66.66	AAI-based (high-confidence)	0.0	1.0	
AB518486.1	3854	No	NA	2	1	0	Low-quality	Genome-fragment	33.25	AAI-based (high-confidence)	0.0	1.0	
KC904083.1	7183	No	NA	2	1	0	Medium-quality	Genome-fragment	65.69	AAI-based (high-confidence)	0.0	1.0	
KC904084.1	3742	No	NA	1	1	0	Low-quality	Genome-fragment	34.22	AAI-based (high-confidence)	0.0	1.0	
DQ143874.1	2644	No	NA	1	1	0	Low-quality	Genome-fragment	23.95	HMM-based (lower-bound)	0.0	1.0	
DQ143875.1	1794	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
KT861481.1	7061	No	NA	1	1	0	Medium-quality	Genome-fragment	52.2	AAI-based (high-confidence)	0.0	1.0	
KT861482.1	2267	No	NA	1	0	0	Low-quality	Genome-fragment	15.98	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KT861483.1	1678	No	NA	1	0	0	Low-quality	Genome-fragment	11.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KT861484.1	1664	No	NA	1	0	0	Low-quality	Genome-fragment	11.73	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KT861485.1	1476	No	NA	1	0	0	Low-quality	Genome-fragment	10.4	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
JF513082.1	6679	No	NA	1	1	0	Low-quality	Genome-fragment	43.61	AAI-based (high-confidence)	0.0	1.0	
JF513083.1	4615	No	NA	6	3	0	Low-quality	Genome-fragment	30.31	AAI-based (high-confidence)	0.0	1.0	
EU410955.1	1720	No	NA	1	0	0	Low-quality	Genome-fragment	11.64	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
FJ424610.2	1730	No	NA	1	0	0	Low-quality	Genome-fragment	11.41	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
EU099844.3	6634	No	NA	1	1	0	Low-quality	Genome-fragment	47.13	AAI-based (high-confidence)	0.0	1.0	
EU099845.3	4657	No	NA	6	3	0	Low-quality	Genome-fragment	47.32	HMM-based (lower-bound)	0.0	1.0	
EU919669.1	2821	No	NA	1	1	0	Low-quality	Genome-fragment	33.16	AAI-based (high-confidence)	0.0	1.0	
U17391.1	2287	No	NA	3	2	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
GQ290649.2	2978	No	NA	1	1	0	Low-quality	Genome-fragment	24.33	AAI-based (medium-confidence)	0.0	1.0	
GQ290645.2	2980	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
HM013825.1	2552	No	NA	1	1	0	Low-quality	Genome-fragment	20.1	AAI-based (medium-confidence)	0.0	1.0	
HM013826.1	2960	No	NA	2	1	0	Low-quality	Genome-fragment	32.5	HMM-based (lower-bound)	0.0	1.0	
HM004067.2	3594	No	NA	2	1	0	Low-quality	Genome-fragment	29.38	AAI-based (high-confidence)	0.0	1.0	
HM004068.2	3313	No	NA	1	0	0	Low-quality	Genome-fragment	26.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HM004069.2	2983	No	NA	2	2	0	Low-quality	Genome-fragment	32.75	HMM-based (lower-bound)	0.0	1.0	
HM004070.2	2932	No	NA	2	1	0	Low-quality	Genome-fragment	23.09	AAI-based (medium-confidence)	0.0	1.0	
GQ225585.2	8010	No	NA	2	2	0	Low-quality	Genome-fragment	49.52	AAI-based (high-confidence)	0.0	1.0	
GQ376201.2	8220	No	NA	8	4	0	Medium-quality	Genome-fragment	50.62	AAI-based (high-confidence)	0.0	1.0	
KR002686.1	8467	No	NA	3	2	0	Medium-quality	Genome-fragment	50.55	AAI-based (high-confidence)	0.0	1.0	
KR002687.1	8113	No	NA	6	4	0	Low-quality	Genome-fragment	47.87	AAI-based (high-confidence)	0.0	1.0	
DQ885455.1	1456	No	NA	1	0	0	Low-quality	Genome-fragment	12.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AF335429.2	4018	No	NA	1	1	0	Low-quality	Genome-fragment	33.77	AAI-based (high-confidence)	0.0	1.0	
AY542958.1	1265	No	NA	1	0	0	Low-quality	Genome-fragment	10.1	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
JQ922305.1	2364	No	NA	1	1	0	Low-quality	Genome-fragment	18.33	AAI-based (high-confidence)	0.0	1.0	
JQ922306.1	2330	No	NA	1	1	0	Low-quality	Genome-fragment	18.06	AAI-based (high-confidence)	0.0	1.0	
JQ922307.1	2195	No	NA	1	1	0	Low-quality	Genome-fragment	17.07	AAI-based (high-confidence)	0.0	1.0	
JQ922308.1	2049	No	NA	1	1	0	Low-quality	Genome-fragment	15.89	AAI-based (high-confidence)	0.0	1.0	
JQ922309.1	1775	No	NA	2	1	0	Low-quality	Genome-fragment	13.8	AAI-based (high-confidence)	0.0	1.0	
JQ922310.1	1219	No	NA	1	0	0	Low-quality	Genome-fragment	9.48	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
GQ499302.1	2421	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
GQ499303.1	2403	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
FJ861695.1	2386	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
JN412853.1	1726	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
FJ861694.1	1616	No	NA	1	1	0	Low-quality	Genome-fragment	1.21	HMM-based (lower-bound)	0.0	1.0	
FJ550604.1	1971	No	NA	1	1	0	Medium-quality	Genome-fragment	52.11	AAI-based (high-confidence)	0.0	1.0	
FJ550605.1	1776	No	NA	1	1	0	Low-quality	Genome-fragment	47.22	AAI-based (high-confidence)	0.0	1.0	
AB465308.1	1915	No	NA	1	1	0	Medium-quality	Genome-fragment	52.39	AAI-based (high-confidence)	0.0	1.0	
AB465309.1	1730	No	NA	2	1	0	Low-quality	Genome-fragment	47.33	AAI-based (high-confidence)	0.0	1.0	
AB025903.1	1928	No	NA	1	1	0	Medium-quality	Genome-fragment	52.11	AAI-based (high-confidence)	0.0	1.0	
HQ541323.1	2027	No	NA	1	1	0	Medium-quality	Genome-fragment	53.37	AAI-based (high-confidence)	0.0	1.0	
HQ541324.1	1866	No	NA	1	1	0	Low-quality	Genome-fragment	47.81	AAI-based (high-confidence)	0.0	1.04	
KF963175.1	1884	No	NA	1	1	0	Medium-quality	Genome-fragment	50.97	AAI-based (high-confidence)	0.0	1.0	
KF963176.1	1806	No	NA	1	1	0	Low-quality	Genome-fragment	48.69	AAI-based (high-confidence)	0.0	1.0	
KF963177.1	1873	No	NA	1	1	0	Medium-quality	Genome-fragment	50.76	AAI-based (high-confidence)	0.0	1.0	
KF963178.1	1776	No	NA	1	1	0	Low-quality	Genome-fragment	48.54	AAI-based (high-confidence)	0.0	1.01	
KF963179.1	1872	No	NA	1	1	0	Medium-quality	Genome-fragment	50.73	AAI-based (high-confidence)	0.0	1.0	
KF963180.1	1775	No	NA	1	1	0	Low-quality	Genome-fragment	48.51	AAI-based (high-confidence)	0.0	1.01	
KF963181.1	1045	No	NA	1	1	0	Low-quality	Genome-fragment	28.32	AAI-based (high-confidence)	0.0	1.0	
KF963182.1	1044	No	NA	1	1	0	Low-quality	Genome-fragment	28.53	AAI-based (high-confidence)	0.0	1.0	
KF963183.1	1034	No	NA	1	1	0	Low-quality	Genome-fragment	28.02	AAI-based (high-confidence)	0.0	1.0	
KF963186.1	1882	No	NA	1	1	0	Medium-quality	Genome-fragment	50.97	AAI-based (high-confidence)	0.0	1.0	
KF963187.1	1791	No	NA	1	1	0	Low-quality	Genome-fragment	48.63	AAI-based (high-confidence)	0.0	1.0	
FJ816271.1	1885	No	NA	2	1	0	Medium-quality	Genome-fragment	50.96	AAI-based (high-confidence)	0.0	1.0	
FJ816272.1	1826	No	NA	1	1	0	Low-quality	Genome-fragment	49.19	AAI-based (high-confidence)	0.0	1.01	
EU605883.1	2013	No	NA	1	1	0	Medium-quality	Genome-fragment	53.21	AAI-based (high-confidence)	0.0	1.0	
EU605884.1	1759	No	NA	1	1	0	Low-quality	Genome-fragment	46.8	AAI-based (high-confidence)	0.0	1.0	
EF173392.1	1950	No	NA	1	1	0	Medium-quality	Genome-fragment	51.55	AAI-based (high-confidence)	0.0	1.0	
EF173391.1	1733	No	NA	1	1	0	Low-quality	Genome-fragment	46.1	AAI-based (high-confidence)	0.0	1.0	
EF173396.1	1950	No	NA	1	1	0	Medium-quality	Genome-fragment	51.55	AAI-based (high-confidence)	0.0	1.0	
EF173395.1	1732	No	NA	1	1	0	Low-quality	Genome-fragment	46.08	AAI-based (high-confidence)	0.0	1.0	
EF173394.1	1950	No	NA	1	1	0	Medium-quality	Genome-fragment	51.55	AAI-based (high-confidence)	0.0	1.0	
EF173393.1	1731	No	NA	1	1	0	Low-quality	Genome-fragment	46.05	AAI-based (high-confidence)	0.0	1.0	
EF173389.1	1950	No	NA	1	1	0	Medium-quality	Genome-fragment	51.55	AAI-based (high-confidence)	0.0	1.0	
EF173390.1	1732	No	NA	1	1	0	Low-quality	Genome-fragment	46.08	AAI-based (high-confidence)	0.0	1.0	
JN196536.1	2420	No	NA	1	1	0	Medium-quality	Genome-fragment	50.49	AAI-based (high-confidence)	0.0	1.0	
JN196537.1	2290	No	NA	1	1	0	Low-quality	Genome-fragment	47.98	AAI-based (high-confidence)	0.0	1.0	
AY260756.1	2156	No	NA	1	1	0	Low-quality	Genome-fragment	47.86	AAI-based (high-confidence)	0.0	1.0	
AY260757.1	2252	No	NA	1	1	0	Medium-quality	Genome-fragment	50.01	AAI-based (high-confidence)	0.0	1.0	
JX971982.1	2444	No	NA	1	1	0	Medium-quality	Genome-fragment	50.95	AAI-based (high-confidence)	0.0	1.0	
JX971983.1	2354	No	NA	1	1	0	Low-quality	Genome-fragment	49.24	AAI-based (high-confidence)	0.0	1.01	
HM565953.1	2290	No	NA	1	1	0	Medium-quality	Genome-fragment	50.46	AAI-based (high-confidence)	0.0	1.0	
HM565954.1	2238	No	NA	2	0	0	Low-quality	Genome-fragment	49.32	AAI-based (high-confidence)	0.0	1.01	no viral genes detected
KF551880.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551881.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551882.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551883.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551884.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551885.1	2151	No	NA	1	1	0	Low-quality	Genome-fragment	47.4	AAI-based (high-confidence)	0.0	1.0	
KF551886.1	2157	No	NA	1	1	0	Low-quality	Genome-fragment	47.53	AAI-based (high-confidence)	0.0	1.0	
KF551887.1	2157	No	NA	1	1	0	Low-quality	Genome-fragment	47.53	AAI-based (high-confidence)	0.0	1.0	
JX625227.1	2281	No	NA	1	1	0	Low-quality	Genome-fragment	49.9	AAI-based (high-confidence)	0.0	1.0	
JX625228.1	2235	No	NA	1	1	0	Low-quality	Genome-fragment	48.97	AAI-based (high-confidence)	0.0	1.01	
AF473549.1	2325	No	NA	2	1	0	Low-quality	Genome-fragment	49.86	AAI-based (high-confidence)	0.0	1.0	
KY884720.1	1836	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
KY884721.1	1510	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
U95995.1	1786	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
U95996.1	1374	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HM560702.1	1598	No	NA	2	0	0	Low-quality	Genome-fragment	33.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
HM560703.1	1575	No	NA	1	1	0	Low-quality	Genome-fragment	45.73	AAI-based (high-confidence)	0.0	1.0	
HM560704.1	1522	No	NA	1	0	0	Low-quality	Genome-fragment	32.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
S63913.1	1607	No	NA	1	1	0	Low-quality	Genome-fragment	43.81	AAI-based (high-confidence)	0.0	1.0	
JN117276.1	1563	No	NA	1	1	0	Low-quality	Genome-fragment	47.2	AAI-based (high-confidence)	0.0	1.0	
JN117277.1	1512	No	NA	2	0	0	Low-quality	Genome-fragment	49.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
LC195294.1	1609	No	NA	1	1	0	Low-quality	Genome-fragment	48.36	AAI-based (high-confidence)	0.0	1.0	
LC195295.1	1525	No	NA	1	0	0	Low-quality	Genome-fragment	48.51	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
EU118277.1	1754	No	NA	1	1	0	Low-quality	Genome-fragment	48.88	AAI-based (high-confidence)	0.0	1.0	
EU118278.1	1555	No	NA	1	0	0	Low-quality	Genome-fragment	43.33	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
EU118279.1	1220	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
JX000024.1	8717	No	NA	2	1	0	Medium-quality	Genome-fragment	84.43	AAI-based (high-confidence)	0.0	1.0	
JX000025.1	4989	No	NA	5	2	0	Low-quality	Genome-fragment	45.24	HMM-based (lower-bound)	0.0	1.01	
AB033689.1	7226	No	NA	3	3	0	Medium-quality	Genome-fragment	68.03	AAI-based (high-confidence)	0.0	1.0	
AB033690.1	3574	No	NA	4	2	0	Low-quality	Genome-fragment	33.45	AAI-based (high-confidence)	0.0	1.0	
KP760461.1	4490	No	NA	2	2	0	Low-quality	Genome-fragment	47.85	AAI-based (high-confidence)	0.0	1.0	
KP760462.1	2905	No	NA	5	3	0	Low-quality	Genome-fragment	25.61	AAI-based (medium-confidence)	0.0	1.0	
M81486.1	3591	No	NA	4	3	0	Low-quality	Genome-fragment	32.25	AAI-based (high-confidence)	0.0	1.0	
M81487.1	1519	No	NA	3	1	0	Low-quality	Genome-fragment	1.16	HMM-based (lower-bound)	0.0	1.0	
JF795479.1	7049	No	NA	1	1	0	Low-quality	Genome-fragment	46.36	AAI-based (high-confidence)	0.0	1.0	
JF795480.1	2220	No	NA	1	0	0	Low-quality	Genome-fragment	14.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
JF795481.1	1414	No	NA	1	0	0	Low-quality	Genome-fragment	9.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
JF795482.1	1513	No	NA	1	0	0	Low-quality	Genome-fragment	9.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KU904300.1	1272	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AB032553.1	11698	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF075255.1	11311	No	NA	4	3	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
AF075257.1	11465	No	NA	3	3	0	High-quality	High-quality	99.28	AAI-based (high-confidence)	0.0	1.0	
AF079456.1	11822	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF079457.1	11821	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF103728.1	11626	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF151794.2	8431	No	NA	5	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.05	
AF375051.1	11423	No	NA	3	3	0	High-quality	High-quality	98.94	AAI-based (high-confidence)	0.0	1.0	
AF429428.1	11569	No	NA	3	3	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
DQ241303.1	11604	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF011023.1	11690	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF151503.1	11661	No	NA	5	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF536323.1	11674	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
GQ287646.1	11562	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
GQ433354.1	11948	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
HM147984.1	11739	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
HM147986.1	11423	No	NA	3	3	0	High-quality	High-quality	98.81	AAI-based (high-confidence)	0.0	1.0	
HM147991.1	12052	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
HM147992.1	11964	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
J02013.1	1928	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
JF972635.1	11187	No	NA	2	2	0	High-quality	High-quality	96.68	AAI-based (high-confidence)	0.0	1.0	
K02712.2	3811	No	NA	2	1	0	Medium-quality	Genome-fragment	54.5	AAI-based (high-confidence)	0.0	1.17	
KP003813.2	11268	No	NA	3	3	0	High-quality	High-quality	97.28	AAI-based (high-confidence)	0.0	1.0	
L00930.1	11422	No	NA	3	3	0	High-quality	High-quality	98.93	AAI-based (high-confidence)	0.0	1.0	
L01442.2	11447	No	NA	3	3	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
M69205.1	11708	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
U34999.1	11464	No	NA	3	3	0	High-quality	High-quality	99.28	AAI-based (high-confidence)	0.0	1.0	
BK010348.1	3453	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KT946736.1	6861	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MF996621.1	4068	No	NA	1	1	0	Low-quality	Genome-fragment	14.65	AAI-based (high-confidence)	0.0	1.0	
LC310707.1	9283	No	NA	1	1	0	High-quality	High-quality	98.03	AAI-based (high-confidence)	0.0	1.0	
MF978248.1	6692	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MF977321.1	9130	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
MF425845.1	4990	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KY056254.1	20106	No	NA	5	1	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
LC318482.1	13156	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BK010347.1	3453	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
LC153711.1	6430	No	NA	2	1	0	Medium-quality	Genome-fragment	56.29	AAI-based (high-confidence)	0.0	1.0	
LC153712.1	3151	No	NA	1	1	0	Low-quality	Genome-fragment	27.47	AAI-based (high-confidence)	0.0	1.0	
LC153713.1	1868	No	NA	2	1	0	Low-quality	Genome-fragment	16.29	AAI-based (high-confidence)	0.0	1.0	
MG566074.1	8999	No	NA	1	1	0	Medium-quality	Genome-fragment	52.84	AAI-based (high-confidence)	0.0	1.0	
MG566075.1	3620	No	NA	2	0	0	Low-quality	Genome-fragment	21.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
MG566076.1	2299	No	NA	3	1	0	Low-quality	Genome-fragment	13.57	AAI-based (high-confidence)	0.0	1.0	
MG566077.1	1998	No	NA	2	0	0	Low-quality	Genome-fragment	11.73	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
MG252780.1	8914	No	NA	1	1	0	Medium-quality	Genome-fragment	52.82	AAI-based (high-confidence)	0.0	1.0	
MG252781.1	4734	No	NA	2	2	0	Low-quality	Genome-fragment	28.9	AAI-based (high-confidence)	0.0	1.0	
MG252782.1	3146	No	NA	2	2	0	Low-quality	Genome-fragment	18.58	AAI-based (high-confidence)	0.0	1.0	
LC314788.1	2445	No	NA	1	1	0	Medium-quality	Genome-fragment	50.64	AAI-based (high-confidence)	0.0	1.0	
LC314789.1	2374	No	NA	1	1	0	Low-quality	Genome-fragment	49.16	AAI-based (high-confidence)	0.0	1.0	
MG254901.1	3524	No	NA	1	1	0	Low-quality	Genome-fragment	33.3	AAI-based (high-confidence)	0.0	1.0	
MG254902.1	2470	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
EF108464.1	3569	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF108465.1	3569	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF204939.1	3569	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
EF204940.1	3569	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
FJ483837.1	3412	No	NA	3	2	0	High-quality	High-quality	97.83	AAI-based (high-confidence)	0.0	1.0	
FJ483838.1	3393	No	NA	3	2	0	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
FJ483839.1	3458	No	NA	3	2	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
FJ539132.1	4241	No	NA	4	3	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
FJ539133.1	4243	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
FJ539134.1	4273	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
FJ539135.1	4273	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KY523072.1	6125	No	NA	5	4	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
KY562565.1	9693	No	NA	1	1	0	High-quality	High-quality	99.16	AAI-based (high-confidence)	0.0	1.0	
D00764.1	1398	No	NA	1	1	0	Low-quality	Genome-fragment	4.5	AAI-based (high-confidence)	0.0	1.0	
D10235.1	4268	No	NA	1	1	0	Low-quality	Genome-fragment	13.74	AAI-based (high-confidence)	0.0	1.0	
M28348.1	2191	No	NA	2	1	0	Low-quality	Genome-fragment	7.01	AAI-based (high-confidence)	0.0	1.0	
X00990.1	1767	No	NA	1	1	0	Low-quality	Genome-fragment	5.69	AAI-based (high-confidence)	0.0	1.0	
DQ399259.2	11872	No	NA	6	5	0	Medium-quality	Genome-fragment	63.12	HMM-based (lower-bound)	0.0	1.0	
KF494345.1	3637	No	NA	1	1	0	Low-quality	Genome-fragment	30.64	AAI-based (high-confidence)	0.0	1.0	
KF481954.1	1960	No	NA	1	1	0	Low-quality	Genome-fragment	16.53	AAI-based (high-confidence)	0.0	1.0	
KJ957164.1	6503	No	NA	6	0	0	Low-quality	Genome-fragment	48.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KJ957165.1	3814	No	NA	6	0	0	Low-quality	Genome-fragment	28.72	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KJ957166.1	2945	No	NA	7	0	0	Low-quality	Genome-fragment	22.08	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KX074201.1	6648	No	NA	5	0	0	Low-quality	Genome-fragment	48.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KX074202.1	3862	No	NA	7	0	0	Low-quality	Genome-fragment	28.54	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KX074203.1	3004	No	NA	7	0	0	Low-quality	Genome-fragment	22.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
KY828925.2	9500	No	NA	2	1	0	High-quality	High-quality	96.75	AAI-based (high-confidence)	0.0	1.01	
MF927925.1	7507	No	NA	5	4	0	High-quality	High-quality	99.38	AAI-based (high-confidence)	0.0	1.0	
KY420038.1	2571	No	NA	4	2	0	Medium-quality	Genome-fragment	73.36	HMM-based (lower-bound)	0.0	1.0	
KY420039.1	2581	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
KY420040.1	2892	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MG470803.1	5656	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DQ785293.1	6374	No	NA	5	0	0	Low-quality	Genome-fragment	47.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785292.1	4065	No	NA	7	0	0	Low-quality	Genome-fragment	30.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785287.1	2949	No	NA	7	0	0	Low-quality	Genome-fragment	22.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785294.1	6374	No	NA	5	0	0	Low-quality	Genome-fragment	47.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785291.1	4065	No	NA	7	0	0	Low-quality	Genome-fragment	30.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785288.1	2949	No	NA	7	0	0	Low-quality	Genome-fragment	22.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785295.1	6374	No	NA	5	0	0	Low-quality	Genome-fragment	47.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785290.1	4065	No	NA	7	0	0	Low-quality	Genome-fragment	30.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DQ785289.1	2949	No	NA	7	0	0	Low-quality	Genome-fragment	22.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
LN713681.1	8798	No	NA	6	3	0	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
